id,feature,abs_proto_diff
JVASP-145370,MagpieData mean Electronegativity,0.7366011451975152
JVASP-145370,avg_dev local difference in NdValence,0.7262132466415959
JVASP-145370,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-145370,minimum local difference in NpValence,0.7113352771095142
JVASP-122096,avg_dev local difference in Electronegativity,1.5216969561019087
JVASP-122096,MagpieData mean Electronegativity,1.1355843466580486
JVASP-122096,avg_dev local difference in CovalentRadius,1.1080570129959235
JVASP-122096,minimum local difference in GSvolume_pa,0.7426528384475339
JVASP-122096,avg_dev CN_VoronoiNN,0.7319479511046587
JVASP-122096,MagpieData minimum GSvolume_pa,0.7095721257270504
JVASP-122096,MagpieData mode GSbandgap,0.6636791518658702
JVASP-122096,avg_dev neighbor distance variation,0.660429612755949
JVASP-122096,MagpieData maximum AtomicWeight,0.5436722826812616
JVASP-122096,avg_dev local difference in NpValence,0.5260405225551752
JVASP-111864,avg_dev local difference in Electronegativity,1.1940382012189041
JVASP-111864,MagpieData mean Electronegativity,1.1602296474799758
JVASP-111864,MagpieData maximum SpaceGroupNumber,0.8863607548090727
JVASP-111864,avg_dev neighbor distance variation,0.8639648162174259
JVASP-111864,MagpieData mode GSbandgap,0.8337605792509046
JVASP-111864,avg_dev local difference in NpValence,0.7445235202731717
JVASP-111864,compound possible,0.6485481990643797
JVASP-111864,avg_dev local difference in CovalentRadius,0.5663492759678953
JVASP-111864,avg_dev local difference in NpUnfilled,0.5651936117154346
JVASP-111864,MagpieData mode NpUnfilled,0.5051573863842962
JVASP-135999,compound possible,1.513279131150219
JVASP-135999,MagpieData mean Electronegativity,0.7405648941937419
JVASP-135999,mean ordering parameter shell 1,0.6456263733195783
JVASP-135999,MagpieData minimum GSvolume_pa,0.5973490292593512
JVASP-135999,minimum neighbor distance variation,0.5083010579085747
JVASP-135999,MagpieData mean NpUnfilled,0.4875949057550382
JVASP-135999,MagpieData avg_dev Number,0.47113980983264425
JVASP-135999,frac d valence electrons,0.39337504894977504
JVASP-135999,MagpieData minimum NpUnfilled,0.36491873596231716
JVASP-135999,MagpieData mode GSvolume_pa,0.3331149281885453
JVASP-151329,avg_dev neighbor distance variation,1.4777549445084635
JVASP-151329,MagpieData mode GSbandgap,1.3440048614060076
JVASP-151329,minimum local difference in Electronegativity,1.1717037140199027
JVASP-151329,minimum local difference in Column,1.0902205345100593
JVASP-151329,avg_dev CN_VoronoiNN,0.9980977427903526
JVASP-151329,avg_dev local difference in NpValence,0.9208120462436428
JVASP-151329,avg_dev local difference in Electronegativity,0.8837020454931888
JVASP-151329,compound possible,0.8647309320858395
JVASP-151329,avg_dev local difference in MendeleevNumber,0.8471132204972076
JVASP-151329,0-norm,0.8327652654690533
JVASP-25629,avg_dev local difference in Electronegativity,1.5508214144805739
JVASP-25629,MagpieData mode GSbandgap,1.3440048614060076
JVASP-25629,compound possible,1.297096398128759
JVASP-25629,avg_dev local difference in NpValence,1.0387080405912432
JVASP-25629,MagpieData mean Electronegativity,0.8654886631550196
JVASP-25629,avg_dev local difference in NpUnfilled,0.7246819419312479
JVASP-25629,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-25629,MagpieData mean NpUnfilled,0.6848039770993765
JVASP-25629,MagpieData avg_dev NpUnfilled,0.6690309313303536
JVASP-25629,mean CN_VoronoiNN,0.64057668272731
JVASP-101033,MagpieData minimum GSvolume_pa,1.2443727919154184
JVASP-101033,MagpieData mean Electronegativity,1.091501695566944
JVASP-101033,MagpieData maximum SpaceGroupNumber,0.9946491728174209
JVASP-101033,avg_dev local difference in Electronegativity,0.9173657904191503
JVASP-101033,avg_dev CN_VoronoiNN,0.866447036874898
JVASP-101033,compound possible,0.8647309320858395
JVASP-101033,mean CN_VoronoiNN,0.8497200522861047
JVASP-101033,avg_dev local difference in GSvolume_pa,0.836170766459536
JVASP-101033,mean neighbor distance variation,0.8209779715196825
JVASP-101033,avg_dev local difference in MeltingT,0.7992719204951224
JVASP-4453,avg_dev local difference in Electronegativity,1.8420810512260286
JVASP-4453,MagpieData mean Electronegativity,1.183727253426207
JVASP-4453,MagpieData minimum GSvolume_pa,1.1244471388532071
JVASP-4453,MagpieData mean GSvolume_pa,0.9259467575740896
JVASP-4453,avg_dev local difference in SpaceGroupNumber,0.8925049622148418
JVASP-4453,compound possible,0.8647309320858395
JVASP-4453,MagpieData mode GSvolume_pa,0.8176580640393153
JVASP-4453,minimum local difference in Column,0.795953059505756
JVASP-4453,avg_dev local difference in MendeleevNumber,0.757428590026207
JVASP-4453,avg_dev local difference in NpValence,0.6497677873715322
JVASP-136625,MagpieData range NdUnfilled,1.0675480166467635
JVASP-136625,minimum local difference in NdUnfilled,0.908218320012385
JVASP-136625,avg_dev local difference in Electronegativity,0.9059621536104454
JVASP-136625,minimum neighbor distance variation,0.8167038643585689
JVASP-136625,mean neighbor distance variation,0.7982502908172137
JVASP-136625,avg_dev local difference in NUnfilled,0.7181117503958806
JVASP-136625,avg_dev local difference in CovalentRadius,0.6903907387695883
JVASP-136625,MagpieData range NUnfilled,0.64403595958008
JVASP-136625,avg_dev local difference in MendeleevNumber,0.6016008653604095
JVASP-136625,MagpieData range NdValence,0.5718509018101827
JVASP-9403,MagpieData mode GSbandgap,1.3440048614060076
JVASP-9403,avg_dev CN_VoronoiNN,0.9023714328825598
JVASP-9403,minimum local difference in GSbandgap,0.8830732138286799
JVASP-9403,minimum local difference in NpValence,0.7353367844658564
JVASP-9403,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-9403,maximum CN_VoronoiNN,0.6985011235031865
JVASP-9403,mean CN_VoronoiNN,0.6621976288584333
JVASP-9403,minimum local difference in Row,0.6554010560850105
JVASP-9403,minimum local difference in Electronegativity,0.6449823850548393
JVASP-9403,MagpieData mean NpUnfilled,0.5715398162696419
JVASP-24273,compound possible,1.513279131150219
JVASP-24273,MagpieData mode GSbandgap,1.3440048614060076
JVASP-24273,avg_dev local difference in Electronegativity,1.3089706265187928
JVASP-24273,MagpieData mean Electronegativity,1.0904843156419988
JVASP-24273,avg_dev local difference in NpValence,0.9055367091759698
JVASP-24273,mean CN_VoronoiNN,0.7459111072281638
JVASP-24273,avg_dev local difference in CovalentRadius,0.7382336606713311
JVASP-24273,avg_dev local difference in NpUnfilled,0.7219793857567962
JVASP-24273,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-24273,MagpieData avg_dev NpUnfilled,0.7206603551270969
JVASP-12506,compound possible,1.9456445971931389
JVASP-12506,MagpieData minimum NpUnfilled,1.642134311830429
JVASP-12506,MagpieData mode GSbandgap,1.1739234340209732
JVASP-12506,avg_dev local difference in Electronegativity,1.1447475833386778
JVASP-12506,MagpieData mean Electronegativity,1.0465073115279373
JVASP-12506,mean CN_VoronoiNN,0.8893824767384413
JVASP-12506,MagpieData mean NpUnfilled,0.7699521598529812
JVASP-12506,avg_dev local difference in NpUnfilled,0.7044145027459763
JVASP-12506,avg_dev local difference in NpValence,0.6999954357237483
JVASP-12506,mean neighbor distance variation,0.6789493632807337
JVASP-29289,10-norm,1.9307947447550453
JVASP-29289,MagpieData maximum MeltingT,1.5247503398112863
JVASP-29289,avg_dev neighbor distance variation,1.4720243107170412
JVASP-29289,0-norm,1.387942109115088
JVASP-29289,avg_dev local difference in MeltingT,1.2797847572750123
JVASP-29289,avg_dev CN_VoronoiNN,0.8467861980869964
JVASP-29289,MagpieData maximum SpaceGroupNumber,0.83021120473067
JVASP-29289,MagpieData minimum Column,0.8092160419933889
JVASP-29289,MagpieData range NdUnfilled,0.8078741747597129
JVASP-29289,MagpieData mean Electronegativity,0.780476238833264
JVASP-8349,MagpieData mode GSbandgap,1.3440048614060076
JVASP-8349,avg_dev local difference in Electronegativity,1.2726047329314731
JVASP-8349,MagpieData mean Electronegativity,1.079605820433356
JVASP-8349,MagpieData minimum NUnfilled,1.0387173004235315
JVASP-8349,avg_dev local difference in NpValence,0.9637087698161797
JVASP-8349,mean ordering parameter shell 1,0.9555802287875431
JVASP-8349,avg_dev neighbor distance variation,0.8869993359617748
JVASP-8349,MagpieData maximum SpaceGroupNumber,0.8061471118399259
JVASP-8349,avg_dev local difference in NpUnfilled,0.7737656388762637
JVASP-8349,MagpieData avg_dev NpUnfilled,0.7543429000981231
JVASP-109001,minimum local difference in Electronegativity,1.1237068170268845
JVASP-109001,minimum local difference in GSbandgap,1.0444809218490163
JVASP-109001,MagpieData mode GSbandgap,1.003842006635939
JVASP-109001,minimum local difference in MeltingT,0.7065672763076315
JVASP-109001,MagpieData avg_dev Number,0.7044909749468463
JVASP-109001,MagpieData mean Electronegativity,0.6994299422339427
JVASP-109001,MagpieData maximum NValence,0.6635944300107692
JVASP-109001,MagpieData avg_dev MeltingT,0.6428218522167737
JVASP-109001,MagpieData mean NpUnfilled,0.6060108114384046
JVASP-109001,minimum local difference in NValence,0.5922316624020971
JVASP-144344,MagpieData mode GSbandgap,1.3440048614060076
JVASP-144344,avg_dev local difference in Electronegativity,0.8983581703643955
JVASP-144344,minimum local difference in GSbandgap,0.7713425892283612
JVASP-144344,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-144344,MagpieData range NdUnfilled,0.7213162274640295
JVASP-144344,MagpieData mean Electronegativity,0.6742281504841947
JVASP-144344,MagpieData maximum GSvolume_pa,0.6046040084507713
JVASP-144344,avg_dev local difference in NpUnfilled,0.4987141691264021
JVASP-144344,avg_dev local difference in NpValence,0.47624642615081636
JVASP-144344,minimum local difference in Electronegativity,0.4485354268041486
JVASP-138806,MagpieData mean GSmagmom,2.725008819782044
JVASP-138806,avg_dev neighbor distance variation,1.471873402492951
JVASP-138806,avg_dev local difference in Column,0.7320836940488331
JVASP-138806,MagpieData avg_dev NpUnfilled,0.6906245624876548
JVASP-138806,mean neighbor distance variation,0.5777975070786141
JVASP-138806,MagpieData minimum MendeleevNumber,0.5652445235045177
JVASP-138806,MagpieData mean NpUnfilled,0.5572513208629007
JVASP-138806,avg_dev local difference in MendeleevNumber,0.5231393072071473
JVASP-138806,minimum local difference in Electronegativity,0.5073458472805568
JVASP-138806,MagpieData maximum CovalentRadius,0.463584527696397
JVASP-31800,MagpieData mean Electronegativity,1.4587160421686876
JVASP-31800,10-norm,0.8472236527316048
JVASP-31800,MagpieData mode GSbandgap,0.8337605792509046
JVASP-31800,avg_dev CN_VoronoiNN,0.8068165345888482
JVASP-31800,0-norm,0.6939710545575442
JVASP-31800,minimum neighbor distance variation,0.691319818967346
JVASP-31800,MagpieData mean NpUnfilled,0.6379977704813574
JVASP-31800,MagpieData range NdUnfilled,0.6059056310697848
JVASP-31800,MagpieData mode NpUnfilled,0.5051573863842963
JVASP-31800,avg_dev local difference in NpUnfilled,0.5011950857204904
JVASP-103559,0-norm,1.3879421091150885
JVASP-103559,minimum local difference in GSbandgap,1.38707535672016
JVASP-103559,MagpieData mode GSbandgap,1.3440048614060076
JVASP-103559,MagpieData range NdValence,1.221681472049027
JVASP-103559,avg_dev local difference in MeltingT,1.1343588964483964
JVASP-103559,avg_dev local difference in NdValence,1.0975590833318722
JVASP-103559,compound possible,0.8647309320858395
JVASP-103559,MagpieData avg_dev MeltingT,0.8082000829133565
JVASP-103559,MagpieData mean Electronegativity,0.7876732385173397
JVASP-103559,MagpieData range NdUnfilled,0.7790215256611517
JVASP-91702,MagpieData mean Electronegativity,1.1528594369047767
JVASP-91702,minimum neighbor distance variation,0.9746425881844204
JVASP-91702,minimum local difference in GSbandgap,0.9625117400714874
JVASP-91702,avg_dev CN_VoronoiNN,0.8999143860951035
JVASP-91702,MagpieData mode GSbandgap,0.8337605792509045
JVASP-91702,avg_dev neighbor distance variation,0.7956061639911673
JVASP-91702,minimum local difference in Row,0.778349118911752
JVASP-91702,mean neighbor distance variation,0.7707743587446134
JVASP-91702,minimum local difference in MeltingT,0.7591878703907186
JVASP-91702,minimum local difference in SpaceGroupNumber,0.7210134630766282
JVASP-136552,MagpieData mode GSbandgap,1.3440048614060076
JVASP-136552,mean CN_VoronoiNN,1.2334819203351726
JVASP-136552,mean ordering parameter shell 1,1.205659007125409
JVASP-136552,avg_dev local difference in SpaceGroupNumber,1.1824290726298465
JVASP-136552,maximum CN_VoronoiNN,1.1340726076365537
JVASP-136552,minimum local difference in GSbandgap,1.1266574667093363
JVASP-136552,avg_dev local difference in MeltingT,1.011959795587657
JVASP-136552,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-136552,MagpieData mean GSmagmom,0.7133794845175142
JVASP-136552,MagpieData avg_dev NpUnfilled,0.7106941376285134
JVASP-32986,MagpieData minimum GSbandgap,1.4635572577309632
JVASP-32986,MagpieData mean Electronegativity,1.4270242031983358
JVASP-32986,minimum neighbor distance variation,1.3231716967676093
JVASP-32986,10-norm,1.3149331814883518
JVASP-32986,MagpieData minimum GSvolume_pa,0.9947233018565018
JVASP-32986,MagpieData mean GSvolume_pa,0.8973649807766465
JVASP-32986,0-norm,0.6939710545575442
JVASP-32986,avg_dev local difference in Electronegativity,0.6158991879057569
JVASP-32986,avg_dev local difference in CovalentRadius,0.6011164875154398
JVASP-32986,mean ordering parameter shell 1,0.5948957154135823
JVASP-99434,MagpieData minimum GSvolume_pa,1.4662424571483395
JVASP-99434,MagpieData mean Electronegativity,1.1301929870142797
JVASP-99434,avg_dev CN_VoronoiNN,1.0045760878713283
JVASP-99434,avg_dev local difference in Electronegativity,0.9949113931836449
JVASP-99434,avg_dev local difference in CovalentRadius,0.8416623698012007
JVASP-99434,MagpieData mode GSvolume_pa,0.8176580640393153
JVASP-99434,MagpieData mean GSvolume_pa,0.8063595851045539
JVASP-99434,mean CN_VoronoiNN,0.7973236692135073
JVASP-99434,mean ordering parameter shell 1,0.6688832050167711
JVASP-99434,avg_dev local difference in GSvolume_pa,0.6625384073660593
JVASP-147300,MagpieData mean Electronegativity,1.291225094054519
JVASP-147300,MagpieData minimum Column,1.1868501949236367
JVASP-147300,MagpieData mode GSbandgap,1.1739234340209732
JVASP-147300,compound possible,1.0809136651072992
JVASP-147300,10-norm,1.0403090346946384
JVASP-147300,MagpieData minimum MendeleevNumber,0.8556098609212222
JVASP-147300,maximum CN_VoronoiNN,0.7287804946544955
JVASP-147300,mean CN_VoronoiNN,0.7075720200800153
JVASP-147300,MagpieData mode NpUnfilled,0.6494880682083809
JVASP-147300,minimum local difference in CovalentRadius,0.6020086306181908
JVASP-51985,avg_dev local difference in Electronegativity,1.4960824860325819
JVASP-51985,avg_dev local difference in CovalentRadius,1.4417145042518817
JVASP-51985,avg_dev local difference in GSvolume_pa,1.4308019627825086
JVASP-51985,MagpieData avg_dev GSvolume_pa,1.0651627755157862
JVASP-51985,MagpieData mode GSbandgap,0.8337605792509046
JVASP-51985,avg_dev local difference in Column,0.830827836124383
JVASP-51985,MagpieData mean Electronegativity,0.7671194378862582
JVASP-51985,avg_dev local difference in MendeleevNumber,0.7471660511094902
JVASP-51985,avg_dev local difference in NpValence,0.7083348798235352
JVASP-51985,minimum local difference in GSbandgap,0.7068113235267675
JVASP-57454,MagpieData mode GSbandgap,1.3440048614060076
JVASP-57454,minimum local difference in GSbandgap,1.021833532842084
JVASP-57454,0-norm,0.9715594763805621
JVASP-57454,maximum CN_VoronoiNN,0.8374404419806272
JVASP-57454,avg_dev local difference in Electronegativity,0.7686472110015932
JVASP-57454,MagpieData mean Electronegativity,0.7413070962395469
JVASP-57454,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-57454,MagpieData mean NpUnfilled,0.6899292301254001
JVASP-57454,MagpieData mean GSmagmom,0.6759252095788313
JVASP-57454,MagpieData avg_dev NpUnfilled,0.6725567474954292
JVASP-50849,minimum local difference in NsUnfilled,1.8970885796018835
JVASP-50849,MagpieData mode GSbandgap,1.3440048614060076
JVASP-50849,avg_dev local difference in Electronegativity,1.3293583352088463
JVASP-50849,avg_dev local difference in NpValence,1.1354630738631866
JVASP-50849,minimum local difference in GSbandgap,0.9108673904343714
JVASP-50849,MagpieData mean Electronegativity,0.8293183326084459
JVASP-50849,mean ordering parameter shell 1,0.7488777537752476
JVASP-50849,MagpieData mean NpUnfilled,0.7425505863770934
JVASP-50849,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-50849,MagpieData range NdUnfilled,0.7213162274640295
JVASP-134349,MagpieData mode GSbandgap,1.3440048614060076
JVASP-134349,MagpieData minimum NpUnfilled,1.277215575868111
JVASP-134349,avg_dev neighbor distance variation,1.1031027918033354
JVASP-134349,avg_dev CN_VoronoiNN,0.9359467867174653
JVASP-134349,mean neighbor distance variation,0.9257674642152849
JVASP-134349,compound possible,0.8647309320858395
JVASP-134349,0-norm,0.832765265469053
JVASP-134349,MagpieData mean Electronegativity,0.8079013172038412
JVASP-134349,mean ordering parameter shell 1,0.7484377625637179
JVASP-134349,10-norm,0.719285306195407
JVASP-137644,avg_dev neighbor distance variation,1.135629421519379
JVASP-137644,10-norm,0.9883750591422941
JVASP-137644,mean ordering parameter shell 1,0.9670614799727727
JVASP-137644,MagpieData maximum SpaceGroupNumber,0.9625637156297611
JVASP-137644,MagpieData minimum NpUnfilled,0.9122968399057934
JVASP-137644,0-norm,0.6939710545575443
JVASP-137644,minimum local difference in NdValence,0.6867336314623252
JVASP-137644,MagpieData mean Electronegativity,0.6604671329518896
JVASP-137644,avg_dev CN_VoronoiNN,0.5782597774962437
JVASP-137644,minimum local difference in GSbandgap,0.557226359219642
JVASP-134835,MagpieData mode NsValence,1.5011440645023892
JVASP-134835,10-norm,1.3555731176361612
JVASP-134835,MagpieData mode NpUnfilled,1.0103147727685924
JVASP-134835,mean neighbor distance variation,0.9953806302203653
JVASP-134835,minimum local difference in GSbandgap,0.982277199991249
JVASP-134835,avg_dev neighbor distance variation,0.8952671373359894
JVASP-134835,MagpieData mode Column,0.8775994148689733
JVASP-134835,avg_dev local difference in SpaceGroupNumber,0.8608694512556025
JVASP-134835,MagpieData mean Electronegativity,0.8425537808597445
JVASP-134835,0-norm,0.832765265469053
JVASP-57133,MagpieData mode GSbandgap,2.6349317643260317
JVASP-57133,range local difference in NfUnfilled,1.6159652023108606
JVASP-57133,minimum local difference in GSbandgap,1.552476542719865
JVASP-57133,0-norm,1.3879421091150883
JVASP-57133,10-norm,1.2737181823898345
JVASP-57133,MagpieData mode SpaceGroupNumber,1.1727470610055784
JVASP-57133,avg_dev local difference in Electronegativity,1.0228803268731652
JVASP-57133,avg_dev local difference in SpaceGroupNumber,0.99476694932233
JVASP-57133,minimum local difference in MeltingT,0.7883993812807789
JVASP-57133,avg_dev local difference in NUnfilled,0.6805817746355992
JVASP-136568,minimum local difference in GSvolume_pa,1.1764473386070873
JVASP-136568,MagpieData mode GSbandgap,1.1739234340209732
JVASP-136568,minimum local difference in CovalentRadius,1.0432199416706995
JVASP-136568,minimum local difference in Electronegativity,1.0343310853150371
JVASP-136568,minimum local difference in GSbandgap,0.9837851899357244
JVASP-136568,avg_dev local difference in MendeleevNumber,0.8354578583840082
JVASP-136568,avg_dev local difference in CovalentRadius,0.8249636134936118
JVASP-136568,avg_dev local difference in GSvolume_pa,0.6814210945812337
JVASP-136568,MagpieData avg_dev NpUnfilled,0.658695885542056
JVASP-136568,avg_dev neighbor distance variation,0.6583191258172533
JVASP-104893,avg_dev local difference in Electronegativity,1.709176195127661
JVASP-104893,MagpieData mean GSmagmom,1.0237302067802239
JVASP-104893,MagpieData mode GSbandgap,1.003842006635939
JVASP-104893,MagpieData mean Electronegativity,0.9424432528394457
JVASP-104893,avg_dev local difference in NpValence,0.847408948664718
JVASP-104893,avg_dev CN_VoronoiNN,0.8374053401125633
JVASP-104893,MagpieData maximum MeltingT,0.7270740005553236
JVASP-104893,maximum CN_VoronoiNN,0.7070280607076005
JVASP-104893,MagpieData avg_dev MeltingT,0.7050231664020062
JVASP-104893,mean neighbor distance variation,0.6558082642422043
JVASP-152548,avg_dev local difference in Electronegativity,1.091517087725327
JVASP-152548,MagpieData mean Electronegativity,0.8823431406565083
JVASP-152548,minimum local difference in GSvolume_pa,0.877791446956312
JVASP-152548,MagpieData mode GSbandgap,0.8337605792509046
JVASP-152548,maximum CN_VoronoiNN,0.7491302269514922
JVASP-152548,avg_dev neighbor distance variation,0.7117568110451319
JVASP-152548,avg_dev local difference in NpValence,0.663582022277257
JVASP-152548,minimum local difference in Electronegativity,0.6185709270886072
JVASP-152548,MagpieData range NdUnfilled,0.5770529819712236
JVASP-152548,MagpieData mean NpUnfilled,0.5754627737139034
JVASP-108840,avg_dev local difference in Electronegativity,1.3163138562872154
JVASP-108840,minimum local difference in Electronegativity,1.299276673756808
JVASP-108840,minimum local difference in Column,0.7478216543493594
JVASP-108840,MagpieData avg_dev Column,0.7383302016081943
JVASP-108840,MagpieData mean Electronegativity,0.6989741801542377
JVASP-108840,minimum local difference in GSbandgap,0.6841596779804724
JVASP-108840,MagpieData mode GSbandgap,0.6636791518658702
JVASP-108840,avg_dev local difference in NdValence,0.6428345144167398
JVASP-108840,minimum local difference in NpValence,0.615307843858828
JVASP-108840,minimum local difference in CovalentRadius,0.5706290154584933
JVASP-138172,MagpieData mean Electronegativity,1.4008283887695927
JVASP-138172,MagpieData mode GSvolume_pa,1.1888385329835065
JVASP-138172,avg_dev CN_VoronoiNN,1.1567067567895684
JVASP-138172,compound possible,1.0809136651072992
JVASP-138172,avg_dev local difference in CovalentRadius,1.065924379303192
JVASP-138172,MagpieData mean GSvolume_pa,1.0577687818019652
JVASP-138172,minimum neighbor distance variation,1.050805308760018
JVASP-138172,avg_dev local difference in Electronegativity,0.9237861110370683
JVASP-138172,MagpieData minimum GSvolume_pa,0.9110457814550448
JVASP-138172,mean ordering parameter shell 1,0.7897287076611299
JVASP-32247,minimum neighbor distance variation,1.0905526929029294
JVASP-32247,MagpieData mean Electronegativity,1.0403230543863984
JVASP-32247,MagpieData mode GSbandgap,1.003842006635939
JVASP-32247,MagpieData mean NpUnfilled,0.7935558288821835
JVASP-32247,maximum CN_VoronoiNN,0.6978075009883167
JVASP-32247,10-norm,0.638315169560908
JVASP-32247,MagpieData mode NpUnfilled,0.5773227272963386
JVASP-32247,MagpieData avg_dev GSvolume_pa,0.5656865669732974
JVASP-32247,minimum local difference in SpaceGroupNumber,0.5577288193999198
JVASP-32247,avg_dev local difference in AtomicWeight,0.5296421746625389
JVASP-121297,MagpieData mean Electronegativity,1.285184417665889
JVASP-121297,compound possible,1.0809136651072992
JVASP-121297,avg_dev local difference in NpValence,1.0444419623800838
JVASP-121297,minimum local difference in NsUnfilled,1.0396442694772197
JVASP-121297,avg_dev local difference in Electronegativity,1.0071659354271583
JVASP-121297,MagpieData maximum CovalentRadius,0.9046336964075525
JVASP-121297,avg_dev local difference in SpaceGroupNumber,0.8549660058824449
JVASP-121297,minimum neighbor distance variation,0.8211916928940943
JVASP-121297,MagpieData mean GSvolume_pa,0.768337645869285
JVASP-121297,MagpieData maximum GSvolume_pa,0.7366564568647214
JVASP-10477,MagpieData mode GSbandgap,1.3440048614060076
JVASP-10477,MagpieData range NdUnfilled,1.3272218585338142
JVASP-10477,avg_dev local difference in Electronegativity,1.177151049986378
JVASP-10477,MagpieData mean Electronegativity,0.9028686355759226
JVASP-10477,minimum local difference in GSbandgap,0.9010825609881222
JVASP-10477,avg_dev local difference in NpValence,0.8337100255783494
JVASP-10477,MagpieData mode NpUnfilled,0.7216534091204232
JVASP-10477,MagpieData maximum AtomicWeight,0.7068068436834398
JVASP-10477,MagpieData range NdValence,0.7018170158579516
JVASP-10477,mean ordering parameter shell 1,0.6899131960543199
JVASP-120887,mean ordering parameter shell 1,1.2308128255473634
JVASP-120887,MagpieData mode GSbandgap,1.003842006635939
JVASP-120887,mean CN_VoronoiNN,0.9376402410630327
JVASP-120887,minimum local difference in GSbandgap,0.9326563728929558
JVASP-120887,minimum local difference in NsUnfilled,0.8943493514591443
JVASP-120887,mean neighbor distance variation,0.8482666610667722
JVASP-120887,avg_dev neighbor distance variation,0.714016503314856
JVASP-120887,avg_dev local difference in Electronegativity,0.5866454087296288
JVASP-120887,avg_dev local difference in NpUnfilled,0.5862525265768965
JVASP-120887,MagpieData mode NpUnfilled,0.5773227272963385
JVASP-90285,MagpieData mean Electronegativity,1.0907406228484162
JVASP-90285,minimum local difference in GSbandgap,1.0031387649875922
JVASP-90285,minimum local difference in Row,0.8885152660066215
JVASP-90285,MagpieData minimum GSbandgap,0.7075238193211644
JVASP-90285,minimum local difference in SpaceGroupNumber,0.6774545756430324
JVASP-90285,mean neighbor distance variation,0.6622619469214641
JVASP-90285,compound possible,0.6485481990643797
JVASP-90285,minimum local difference in Electronegativity,0.6476110347817068
JVASP-90285,MagpieData maximum AtomicWeight,0.6001156460113508
JVASP-90285,MagpieData mean GSvolume_pa,0.5918844798758213
JVASP-60621,MagpieData mean Electronegativity,1.140047850242574
JVASP-60621,avg_dev local difference in Electronegativity,1.0851185740444216
JVASP-60621,compound possible,1.0809136651072992
JVASP-60621,avg_dev local difference in CovalentRadius,1.0109875411635034
JVASP-60621,minimum neighbor distance variation,0.5846579593948372
JVASP-60621,avg_dev local difference in NpValence,0.5838945775829707
JVASP-60621,MagpieData mode GSvolume_pa,0.5702044180765212
JVASP-60621,MagpieData avg_dev MeltingT,0.522370068790964
JVASP-60621,avg_dev local difference in SpaceGroupNumber,0.5153990787300158
JVASP-60621,MagpieData maximum MeltingT,0.4995878252156669
JVASP-120284,minimum local difference in Electronegativity,2.588144697428917
JVASP-120284,MagpieData minimum GSvolume_pa,1.2695554974064756
JVASP-120284,minimum local difference in SpaceGroupNumber,1.1445336857953738
JVASP-120284,minimum local difference in CovalentRadius,1.086188823226374
JVASP-120284,compound possible,1.0809136651072992
JVASP-120284,MagpieData mean GSvolume_pa,1.0024247050739192
JVASP-120284,MagpieData mean Electronegativity,0.9856097400268679
JVASP-120284,minimum local difference in NpValence,0.828993046833971
JVASP-120284,minimum local difference in Row,0.8129389069197487
JVASP-120284,minimum neighbor distance variation,0.7562568642944956
JVASP-105623,0-norm,1.3879421091150885
JVASP-105623,minimum local difference in Electronegativity,1.174817846358275
JVASP-105623,minimum local difference in GSbandgap,1.1382995270495533
JVASP-105623,compound possible,1.0809136651072992
JVASP-105623,MagpieData mode GSbandgap,1.003842006635939
JVASP-105623,minimum local difference in Row,0.7879671161258519
JVASP-105623,minimum local difference in NpValence,0.7308769699487714
JVASP-105623,avg_dev local difference in Electronegativity,0.6803437242328265
JVASP-105623,avg_dev local difference in MeltingT,0.665396396219023
JVASP-105623,MagpieData avg_dev MeltingT,0.6133149767490083
JVASP-98641,compound possible,1.729461864171679
JVASP-98641,0-norm,1.1103536872920707
JVASP-98641,avg_dev local difference in Column,0.8936102248993545
JVASP-98641,minimum local difference in NpValence,0.7982231360720216
JVASP-98641,maximum CN_VoronoiNN,0.7373349247923766
JVASP-98641,minimum local difference in GSbandgap,0.5640024510416859
JVASP-98641,minimum local difference in Electronegativity,0.5596531332392843
JVASP-98641,avg_dev local difference in Electronegativity,0.508189544466154
JVASP-98641,MagpieData maximum GSvolume_pa,0.5067637157819457
JVASP-98641,MagpieData avg_dev GSvolume_pa,0.5067057982860046
JVASP-120144,compound possible,1.297096398128759
JVASP-120144,minimum local difference in Electronegativity,1.1081954569877774
JVASP-120144,avg_dev neighbor distance variation,0.8939469123323749
JVASP-120144,minimum local difference in GSbandgap,0.8855730218295017
JVASP-120144,MagpieData mean Electronegativity,0.8108880133857419
JVASP-120144,MagpieData mode GSvolume_pa,0.6939312410579183
JVASP-120144,avg_dev local difference in CovalentRadius,0.6540231050798366
JVASP-120144,avg_dev local difference in GSvolume_pa,0.565142159665749
JVASP-120144,MagpieData maximum MeltingT,0.4293355416616844
JVASP-120144,minimum local difference in SpaceGroupNumber,0.41824366246990685
JVASP-55212,avg_dev local difference in Electronegativity,1.602031762327123
